date,speaker,url,party,state,topic
2015-11-03,CRUZ,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7722-2,R,TX,opioid epidemic
2015-11-03,CRUZ,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7722-2,R,TX,opioid epidemic
2015-11-03,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7722-3,D,CT,Veterans benefits
2015-11-03,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7722-3,D,CT,Veterans benefits
2015-11-03,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7722-3,D,CT,Veterans benefits
2015-11-03,LEAHY,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7725-1,D,VT,unknown
2015-11-03,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7725-2,D,CT,unknown
2015-11-03,ALEXANDER,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7726-1,R,TN,opioid epidemic
2015-11-03,VITTER,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7726-2,R,LA,unknown
2015-11-03,FLAKE,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7726-4,R,AZ,unknown
2015-11-03,PORTMAN,http://www.congress.gov/congressional-record/2015/11/03/senate-section/article/S7728-7,R,OH,unknown
2015-11-04,McCONNELL,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7733-5,R,KY,unknown
2015-11-04,McCONNELL,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7734-1,R,KY,unknown
2015-11-04,REID,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7734-5,D,NV,unknown
2015-11-04,REID,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7734-6,D,NV,unknown
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,TILLIS,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7743-1,R,NC,biodiesel
2015-11-04,MORAN,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7755-1,R,KS,unknown
2015-11-04,MORAN,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7755-1,R,KS,unknown
2015-11-04,MORAN,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7755-1,R,KS,unknown
2015-11-04,MORAN,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7755-1,R,KS,unknown
2015-11-04,McCAIN,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7769-2,R,AZ,unknown
2015-11-04,BROWN,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7769-3,D,OH,unknown
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MARKEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7770-1,D,MA,biodiesel
2015-11-04,MERKLEY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7772-1,D,OR,unknown
2015-11-04,BLUNT,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7773-1,R,MO,unknown
2015-11-04,MURRAY,http://www.congress.gov/congressional-record/2015/11/04/senate-section/article/S7773-2,D,WA,unknown
2015-11-05,McCONNELL,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7775-5,R,KY,unknown
2015-11-05,REID,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7775-7,D,NV,unknown
2015-11-05,REID,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7776-1,D,NV,unknown
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,PETERS,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7779-1,D,MI,biodiesel
2015-11-05,RUBIO,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7811-2,R,FL,unknown
2015-11-05,TOOMEY,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7812-1,R,PA,unknown
2015-11-05,DAINES,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7812-2,R,MT,unknown
2015-11-05,HELLER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7812-3,R,NV,unknown
2015-11-05,HELLER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7813-1,R,NV,unknown
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,GARDNER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7814-3,R,CO,opioid epidemic
2015-11-05,KAINE,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7816-1,D,VA,biodiesel
2015-11-05,KAINE,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7816-1,D,VA,biodiesel
2015-11-05,KAINE,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7816-1,D,VA,biodiesel
2015-11-05,KAINE,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7816-1,D,VA,biodiesel
2015-11-05,KAINE,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7816-1,D,VA,biodiesel
2015-11-05,BARRASSO,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7822-1,R,WY,unknown
2015-11-05,CASEY,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7822-2,not found,not found,unknown
2015-11-05,McCONNELL,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7823-1,R,KY,unknown
2015-11-05,CAPITO,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7823-2,R,WV,violent extreamism
2015-11-05,CAPITO,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7823-2,R,WV,violent extreamism
2015-11-05,HELLER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7823-4,R,NV,opioid epidemic
2015-11-05,HELLER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7823-4,R,NV,opioid epidemic
2015-11-05,HELLER,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7823-4,R,NV,opioid epidemic
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-05,JOHNSON,http://www.congress.gov/congressional-record/2015/11/05/senate-section/article/S7833-1,R,WI,violent extreamism
2015-11-09,McCONNELL,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7845-5,R,KY,unknown
2015-11-09,REID,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7846-1,D,NV,unknown
2015-11-09,REID,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7846-2,D,NV,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7847-2,R,AK,unknown
2015-11-09,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7853-4,D,CT,unknown
2015-11-09,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7854-1,D,CT,biodiesel
2015-11-09,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7854-1,D,CT,biodiesel
2015-11-09,DURBIN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7854-2,D,IL,unknown
2015-11-09,DURBIN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7855-1,D,IL,unknown
2015-11-09,DURBIN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7855-1,D,IL,unknown
2015-11-09,HATCH,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7856-1,R,UT,unknown
2015-11-09,DURBIN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7857-1,D,IL,unknown
2015-11-09,LEAHY,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7858-1,D,VT,unknown
2015-11-09,LEAHY,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7859-1,D,VT,unknown
2015-11-09,BALDWIN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7859-2,D,WI,unknown
2015-11-09,DAINES,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7860-1,R,MT,unknown
2015-11-09,JOHNSON,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-1,R,WI,unknown
2015-11-09,MENENDEZ,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-2,D,NJ,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7862-3,R,AK,unknown
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,SULLIVAN,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7863-1,R,AK,opioid epidemic
2015-11-09,McCONNELL,http://www.congress.gov/congressional-record/2015/11/09/senate-section/article/S7866-1,R,KY,unknown
2015-11-10,McCONNELL,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7869-6,R,KY,unknown
2015-11-10,REID,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7870-3,D,NV,unknown
2015-11-10,REID,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-2,D,NV,unknown
2015-11-10,REID,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-3,D,NV,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7871-5,R,UT,unknown
2015-11-10,CARPER,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7881-1,D,DE,unknown
2015-11-10,BLUNT,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7887-2,R,MO,unknown
2015-11-10,WHITEHOUSE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7888-1,D,RI,biodiesel
2015-11-10,WHITEHOUSE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7888-1,D,RI,biodiesel
2015-11-10,GRASSLEY,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7890-1,R,IA,unknown
2015-11-10,WARREN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7892-1,D,MA,unknown
2015-11-10,CASSIDY,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7892-2,R,LA,unknown
2015-11-10,CASEY,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7893-1,not found,not found,unknown
2015-11-10,CASEY,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7893-1,not found,not found,unknown
2015-11-10,SESSIONS,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7895-1,R,AL,unknown
2015-11-10,TILLIS,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7896-1,R,NC,unknown
2015-11-10,CARPER,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7897-2,D,DE,unknown
2015-11-10,CARPER,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7897-2,D,DE,unknown
2015-11-10,HATCH,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7899-1,R,UT,unknown
2015-11-10,BROWN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7901-1,D,OH,unknown
2015-11-10,BROWN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7902-1,D,OH,unknown
2015-11-10,LANKFORD,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7902-4,R,OK,unknown
2015-11-10,LANKFORD,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7902-5,R,OK,unknown
2015-11-10,MARKEY,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7903-1,D,MA,unknown
2015-11-10,MURKOWSKI,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7905-1,R,AK,unknown
2015-11-10,MURKOWSKI,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7905-2,R,AK,unknown
2015-11-10,BLUNT,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7906-1,R,MO,unknown
2015-11-10,CARDIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7908-2,D,MD,unknown
2015-11-10,WHITEHOUSE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7909-1,D,RI,unknown
2015-11-10,SCOTT,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7909-2,R,SC,unknown
2015-11-10,STABENOW,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7909-3,D,MI,unknown
2015-11-10,MANCHIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7910-3,D,WV,unknown
2015-11-10,WHITEHOUSE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7910-4,D,RI,unknown
2015-11-10,DAINES,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7915-1,R,MT,firearms
2015-11-10,DAINES,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7915-1,R,MT,firearms
2015-11-10,DAINES,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7915-1,R,MT,firearms
2015-11-10,DAINES,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7915-1,R,MT,firearms
2015-11-10,LEE,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7917-1,R,UT,unknown
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,BALDWIN,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-1,D,WI,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7918-2,I,ME,biodiesel
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7939-1,I,ME,firearms
2015-11-10,KING,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7939-1,I,ME,firearms
2015-11-10,SESSIONS,http://www.congress.gov/congressional-record/2015/11/10/senate-section/article/S7956-3,R,AL,unknown
2015-11-16,REID,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7959-5,D,NV,unknown
2015-11-16,McCONNELL,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7963-2,R,KY,unknown
2015-11-16,LEAHY,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7963-3,D,VT,unknown
2015-11-16,TOOMEY,http://www.congress.gov/congressional-record/2015/11/16/senate-section/article/S7964-1,R,PA,unknown
