date,speaker,topic,state,party,dummycount
2015-09-17,ERNST,Amendments,IA,Republican,1
2015-09-17,ERNST,Amendments,IA,Republican,1
2015-09-17,ERNST,Amendments,IA,Republican,1
2015-09-17,ERNST,Amendments,IA,Republican,1
2015-09-17,ERNST,Amendments,IA,Republican,1
2015-09-17,ERNST,Amendments,IA,Republican,1
2015-09-17,MURRAY,Education,WA,Democrat,1
2015-09-17,FEINSTEIN,Amendments,CA,Democrat,1
2015-09-17,FEINSTEIN,Military,CA,Democrat,1
2015-09-17,FEINSTEIN,Military,CA,Democrat,1
2015-09-21,REID,Nuclear Agreements,NV,Democrat,1
2015-09-21,REID,Education,NV,Democrat,1
2015-09-21,CRAPO,Military,ID,Republican,1
2015-09-21,INHOFE,Military,OK,Republican,1
2015-09-21,MENENDEZ,Energy,NJ,Democrat,1
2015-09-21,VITTER,Military,LA,Republican,1
2015-09-21,LANKFORD,Economy,OK,Republican,1
2015-09-21,LANKFORD,Economy,OK,Republican,1
2015-09-22,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-09-22,REID,Healthcare,NV,Democrat,1
2015-09-22,ISAKSON,Nuclear Agreements,GA,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,SULLIVAN,Economy,AK,Republican,1
2015-09-22,McCONNELL,Nominations,KY,Republican,1
2015-09-22,REED,Military,RI,Democrat,1
2015-09-22,KING,Military,ME,Independent,1
2015-09-22,KING,Military,ME,Independent,1
2015-09-22,MIKULSKI,Amendments,MD,Democrat,1
2015-09-22,BARRASSO,Healthcare,WY,Republican,1
2015-09-22,CASEY,Energy,not found,Independent,1
2015-09-22,KING,Amendments,ME,Independent,1
2015-09-22,SASSE,Amendments,NE,Republican,1
2015-09-22,AYOTTE,Amendments,NH,Republican,1
2015-09-22,BOOZMAN,Programs and Agencies,AR,Republican,1
2015-09-22,AYOTTE,World Economy,NH,Republican,1
2015-09-22,ENZI,Amendments,WY,Republican,1
2015-09-22,COLLINS,Healthcare,ME,Republican,1
2015-09-22,BROWN,Nominations,OH,Democrat,1
2015-09-22,WYDEN,Amendments,OR,Democrat,1
2015-09-24,REID,Nominations,NV,Democrat,1
2015-09-24,REID,Nuclear Agreements,NV,Democrat,1
2015-09-24,LEAHY,Healthcare,VT,Democrat,1
2015-09-24,LEAHY,Nuclear Agreements,VT,Democrat,1
2015-09-24,COLLINS,Nuclear Agreements,ME,Republican,1
2015-09-24,TOOMEY,Programs and Agencies,PA,Republican,1
2015-09-24,AYOTTE,Energy,NH,Republican,1
2015-09-24,BOOKER,Education,NJ,Democrat,1
2015-09-24,HELLER,Military,NV,Republican,1
2015-09-24,VITTER,Military,LA,Republican,1
2015-01-02,HELLER,Nuclear Agreements,NV,Republican,1
2015-01-02,HIRONO,Nominations,HI,Democrat,1
2015-01-02,HIRONO,Nominations,HI,Democrat,1
2015-01-02,HIRONO,Nominations,HI,Democrat,1
2015-09-24,BALDWIN,Healthcare,WI,Democrat,1
2015-01-02,STABENOW,Healthcare,MI,Democrat,1
2015-01-02,HELLER,Healthcare,NV,Republican,1
2015-01-02,HELLER,Programs and Agencies,NV,Republican,1
2015-09-24,BALDWIN,Programs and Agencies,WI,Democrat,1
2015-09-24,SHAHEEN,Nuclear Agreements,NH,Democrat,1
2015-09-24,WHITEHOUSE,Amendments,RI,Democrat,1
2015-09-24,COONS,Healthcare,DE,Democrat,1
2015-09-24,HELLER,Economy,NV,Republican,1
2015-09-24,HELLER,Economy,NV,Republican,1
2015-09-24,HELLER,Economy,NV,Republican,1
2015-09-24,HELLER,Economy,NV,Republican,1
2015-09-25,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-09-25,SULLIVAN,Nuclear Agreements,AK,Republican,1
2015-09-25,SULLIVAN,Nuclear Agreements,AK,Republican,1
2015-09-25,MIKULSKI,Programs and Agencies,MD,Democrat,1
2015-09-25,VITTER,Programs and Agencies,LA,Republican,1
2015-09-28,McCONNELL,Military,KY,Republican,1
2015-09-28,REID,Healthcare,NV,Democrat,1
2015-09-28,DAINES,Nominations,MT,Republican,1
2015-09-28,DAINES,Nominations,MT,Republican,1
2015-09-28,REID,Energy,NV,Democrat,1
2015-09-28,JOHNSON,Energy,WI,Republican,1
2015-09-28,KING,Nominations,ME,Independent,1
2015-09-28,GARDNER,Energy,CO,Republican,1
2015-09-28,CRUZ,Amendments,TX,Republican,1
2015-09-28,CRUZ,Amendments,TX,Republican,1
2015-09-28,CRUZ,Amendments,TX,Republican,1
2015-09-28,SCOTT,Nominations,SC,Republican,1
2015-09-28,SCOTT,Nominations,SC,Republican,1
2015-09-28,SCOTT,Nominations,SC,Republican,1
2015-09-28,SCOTT,Nominations,SC,Republican,1
2015-09-29,McCONNELL,Economy,KY,Republican,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,BALDWIN,Education,WI,Democrat,1
2015-09-29,REID,World Economy,NV,Democrat,1
2015-09-29,LEAHY,Nominations,VT,Democrat,1
2015-09-29,REED,Programs and Agencies,RI,Democrat,1
2015-09-29,BALDWIN,Nuclear Agreements,WI,Democrat,1
2015-09-29,PETERS,Amendments,MI,Democrat,1
2015-09-29,SESSIONS,Healthcare,AL,Republican,1
2015-09-29,SHAHEEN,Energy,NH,Democrat,1
2015-09-29,SHAHEEN,Education,NH,Democrat,1
2015-09-29,TESTER,Programs and Agencies,MT,Democrat,1
2015-09-29,CRUZ,World Economy,TX,Republican,1
2015-09-29,WHITEHOUSE,Energy,RI,Democrat,1
2015-09-30,McCONNELL,Economy,KY,Republican,1
2015-09-30,REID,Nominations,NV,Democrat,1
2015-09-30,REID,Programs and Agencies,NV,Democrat,1
2015-09-30,REID,Economy,NV,Democrat,1
2015-09-30,DURBIN,Programs and Agencies,IL,Democrat,1
2015-09-30,ENZI,Economy,WY,Republican,1
2015-09-30,GRASSLEY,Nominations,IA,Republican,1
2015-09-30,BOXER,Nominations,CA,Democrat,1
2015-09-30,SCOTT,Energy,SC,Republican,1
2015-09-30,MORAN,Education,KS,Republican,1
2015-09-30,SESSIONS,Healthcare,AL,Republican,1
2015-09-30,MURPHY,Amendments,CT,Democrat,1
2015-09-30,MURPHY,Amendments,CT,Democrat,1
2015-09-30,MURPHY,Amendments,CT,Democrat,1
2015-09-30,MORAN,Amendments,KS,Republican,1
2015-10-01,McCONNELL,Military,KY,Republican,1
2015-10-01,REID,Programs and Agencies,NV,Democrat,1
2015-10-01,CASSIDY,Military,LA,Republican,1
2015-10-01,CASSIDY,Military,LA,Republican,1
2015-10-01,CASSIDY,Military,LA,Republican,1
2015-10-01,CASSIDY,Military,LA,Republican,1
2015-10-01,CASSIDY,Military,LA,Republican,1
2015-10-01,CASSIDY,Military,LA,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,TILLIS,Nuclear Agreements,NC,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,DAINES,Energy,MT,Republican,1
2015-10-01,SULLIVAN,Military,AK,Republican,1
2015-10-01,SULLIVAN,Military,AK,Republican,1
2015-10-01,SULLIVAN,Military,AK,Republican,1
2015-10-01,SULLIVAN,Military,AK,Republican,1
2015-10-01,SULLIVAN,Military,AK,Republican,1
2015-10-01,HATCH,Economy,UT,Republican,1
2015-10-01,LEAHY,Education,VT,Democrat,1
2015-10-01,LEAHY,Nominations,VT,Democrat,1
2015-10-01,CARDIN,Nuclear Agreements,MD,Democrat,1
2015-10-01,McCAIN,Military,AZ,Republican,1
2015-10-01,REED,Military,RI,Democrat,1
2015-10-01,CARDIN,Programs and Agencies,MD,Democrat,1
2015-10-01,CARDIN,Nominations,MD,Democrat,1
2015-10-01,BOOZMAN,Economy,AR,Republican,1
2015-10-01,CARDIN,Programs and Agencies,MD,Democrat,1
2015-10-01,GILLIBRAND,Education,NY,Democrat,1
2015-10-01,HELLER,Energy,NV,Republican,1
2015-10-01,HELLER,Energy,NV,Republican,1
2015-10-01,TILLIS,Programs and Agencies,NC,Republican,1
2015-10-01,FLAKE,Economy,AZ,Republican,1
2015-10-01,UDALL,Military,NM,Democrat,1
2015-10-01,SHAHEEN,World Economy,NH,Democrat,1
2015-10-01,CASSIDY,Education,LA,Republican,1
2015-10-01,GRASSLEY,Education,IA,Republican,1
2015-10-05,McCONNELL,Military,KY,Republican,1
2015-10-05,REID,Energy,NV,Democrat,1
2015-10-05,REID,Healthcare,NV,Democrat,1
2015-10-05,COTTON,Programs and Agencies,AR,Republican,1
2015-10-05,MURPHY,Programs and Agencies,CT,Democrat,1
2015-10-05,MURPHY,Programs and Agencies,CT,Democrat,1
2015-10-05,BROWN,Healthcare,OH,Democrat,1
2015-10-05,BROWN,Healthcare,OH,Democrat,1
2015-10-05,CANTWELL,Economy,WA,Democrat,1
2015-10-05,CARDIN,Military,MD,Democrat,1
2015-10-05,BOOZMAN,Military,AR,Republican,1
2015-10-05,GRAHAM,Military,SC,Republican,1
2015-10-05,HEITKAMP,Programs and Agencies,ND,Democrat,1
2015-10-05,TESTER,Military,MT,Democrat,1
2015-10-05,SASSE,Programs and Agencies,NE,Republican,1
2015-10-05,SASSE,Programs and Agencies,NE,Republican,1
2015-10-05,SASSE,Programs and Agencies,NE,Republican,1
2015-10-05,FRANKEN,Education,MN,Democrat,1
2015-10-05,SHAHEEN,Economy,NH,Democrat,1
2015-10-06,REID,Energy,NV,Democrat,1
2015-10-06,REID,Energy,NV,Democrat,1
2015-10-06,LEAHY,Energy,VT,Democrat,1
2015-10-06,FEINSTEIN,Nuclear Agreements,CA,Democrat,1
2015-10-06,CRAPO,Programs and Agencies,ID,Republican,1
2015-10-06,THUNE,Economy,SD,Republican,1
2015-10-06,VITTER,Energy,LA,Republican,1
2015-10-06,VITTER,Programs and Agencies,LA,Republican,1
2015-10-06,GARDNER,Nuclear Agreements,CO,Republican,1
2015-10-06,CASEY,Amendments,not found,Independent,1
2015-10-06,SULLIVAN,Amendments,AK,Republican,1
2015-10-07,McCONNELL,Economy,KY,Republican,1
2015-10-07,McCONNELL,Military,KY,Republican,1
2015-10-07,REID,Economy,NV,Democrat,1
2015-10-07,COLLINS,Education,ME,Republican,1
2015-10-07,COLLINS,Education,ME,Republican,1
2015-10-07,DAINES,Programs and Agencies,MT,Republican,1
2015-10-07,DAINES,Education,MT,Republican,1
2015-10-07,DAINES,Nominations,MT,Republican,1
2015-10-07,KING,Programs and Agencies,ME,Independent,1
2015-10-07,MURRAY,Programs and Agencies,WA,Democrat,1
2015-10-07,THUNE,Programs and Agencies,SD,Republican,1
2015-10-07,LANKFORD,Economy,OK,Republican,1
2015-10-07,DAINES,Energy,MT,Republican,1
2015-10-07,DAINES,Energy,MT,Republican,1
2015-10-07,DAINES,Energy,MT,Republican,1
2015-10-07,VITTER,Economy,LA,Republican,1
2015-10-07,STABENOW,Healthcare,MI,Democrat,1
2015-10-07,SCHATZ,Nuclear Agreements,HI,Democrat,1
2015-10-07,McCONNELL,Nominations,KY,Republican,1
2015-10-08,McCONNELL,Energy,KY,Republican,1
2015-10-08,DURBIN,Economy,IL,Democrat,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,PERDUE,Amendments,GA,Republican,1
2015-10-08,REID,Amendments,NV,Democrat,1
2015-10-08,DURBIN,Nuclear Agreements,IL,Democrat,1
2015-10-08,DURBIN,Energy,IL,Democrat,1
2015-10-08,LEAHY,Economy,VT,Democrat,1
2015-10-08,LEAHY,Economy,VT,Democrat,1
2015-10-08,CRUZ,Nuclear Agreements,TX,Republican,1
2015-10-08,HELLER,Healthcare,NV,Republican,1
2015-10-08,BOOZMAN,Education,AR,Republican,1
2015-10-08,BOXER,Programs and Agencies,CA,Democrat,1
2015-10-08,ALEXANDER,Healthcare,TN,Republican,1
2015-10-08,HELLER,Military,NV,Republican,1
2015-10-08,McCASKILL,Education,MO,Democrat,1
2015-10-08,RUBIO,Programs and Agencies,FL,Republican,1
2015-10-08,CORKER,World Economy,TN,Republican,1
2015-10-08,CORKER,World Economy,TN,Republican,1
2015-10-08,ERNST,Amendments,IA,Republican,1
2015-10-08,ERNST,Amendments,IA,Republican,1
2015-10-08,SHAHEEN,Nuclear Agreements,NH,Democrat,1
2015-10-08,HIRONO,Amendments,HI,Democrat,1
2015-10-08,MURPHY,Healthcare,CT,Democrat,1
2015-10-08,KAINE,Amendments,VA,Democrat,1
2015-10-08,COONS,Amendments,DE,Democrat,1
2015-10-08,WYDEN,Amendments,OR,Democrat,1
2015-10-08,McCONNELL,Nominations,KY,Republican,1
2015-10-08,KAINE,Economy,VA,Democrat,1
2015-10-08,KAINE,Economy,VA,Democrat,1
2015-10-08,JOHNSON,Amendments,WI,Republican,1
2015-10-19,REID,Amendments,NV,Democrat,1
2015-10-19,LEAHY,Amendments,VT,Democrat,1
2015-10-19,BROWN,Military,OH,Democrat,1
2015-10-19,KING,Healthcare,ME,Independent,1
2015-10-19,ALEXANDER,Amendments,TN,Republican,1
2015-10-19,COONS,Energy,DE,Democrat,1
2015-10-19,HATCH,Programs and Agencies,UT,Republican,1
2015-10-20,McCONNELL,Amendments,KY,Republican,1
2015-10-20,REID,Programs and Agencies,NV,Democrat,1
2015-10-20,REID,Economy,NV,Democrat,1
2015-10-20,DONNELLY,Nuclear Agreements,IN,Democrat,1
2015-10-20,DONNELLY,Nuclear Agreements,IN,Democrat,1
2015-10-20,CRUZ,Amendments,TX,Republican,1
2015-10-20,CRUZ,Amendments,TX,Republican,1
2015-10-20,CRUZ,Amendments,TX,Republican,1
2015-10-20,CRUZ,Amendments,TX,Republican,1
2015-10-20,CRUZ,Amendments,TX,Republican,1
2015-10-20,CRUZ,Amendments,TX,Republican,1
2015-10-20,CRUZ,Amendments,TX,Republican,1
2015-10-20,MARKEY,Nuclear Agreements,MA,Democrat,1
2015-10-20,DAINES,Military,MT,Republican,1
2015-10-20,DAINES,Nuclear Agreements,MT,Republican,1
2015-10-20,PETERS,Education,MI,Democrat,1
2015-10-20,RUBIO,Energy,FL,Republican,1
2015-10-20,SANDERS,Healthcare,VT,Independent,1
2015-10-20,KING,Economy,ME,Independent,1
2015-10-20,KING,Economy,ME,Independent,1
2015-10-20,KING,Economy,ME,Independent,1
2015-10-20,KING,Economy,ME,Independent,1
2015-10-20,KING,Economy,ME,Independent,1
2015-10-20,KING,Economy,ME,Independent,1
2015-10-20,KING,Economy,ME,Independent,1
2015-10-21,REID,Economy,NV,Democrat,1
2015-10-21,REID,Nuclear Agreements,NV,Democrat,1
2015-10-21,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-10-21,McCONNELL,Healthcare,KY,Republican,1
2015-10-21,BARRASSO,Healthcare,WY,Republican,1
2015-10-21,BARRASSO,Healthcare,WY,Republican,1
2015-10-21,COATS,Healthcare,IN,Republican,1
2015-10-21,CARDIN,Economy,MD,Democrat,1
2015-10-21,CARDIN,Economy,MD,Democrat,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,SULLIVAN,Military,AK,Republican,1
2015-10-21,BOXER,Education,CA,Democrat,1
2015-10-21,INHOFE,Amendments,OK,Republican,1
2015-10-21,HELLER,Military,NV,Republican,1
2015-10-21,MORAN,Energy,KS,Republican,1
2015-10-21,VITTER,Economy,LA,Republican,1
2015-10-21,VITTER,Healthcare,LA,Republican,1
2015-10-21,VITTER,Economy,LA,Republican,1
2015-10-21,GARDNER,Healthcare,CO,Republican,1
2015-10-21,RUBIO,Amendments,FL,Republican,1
2015-10-22,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-10-22,McCONNELL,Energy,KY,Republican,1
2015-10-22,REID,Nuclear Agreements,NV,Democrat,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,GARDNER,Healthcare,CO,Republican,1
2015-10-22,McCONNELL,Economy,KY,Republican,1
2015-10-22,McCAIN,Military,AZ,Republican,1
2015-10-22,ENZI,Energy,WY,Republican,1
2015-10-22,FRANKEN,Energy,MN,Democrat,1
2015-10-22,FRANKEN,Energy,MN,Democrat,1
2015-10-22,CARPER,Economy,DE,Democrat,1
2015-10-22,McCONNELL,Military,KY,Republican,1
2015-10-22,WYDEN,Education,OR,Democrat,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,DAINES,Energy,MT,Republican,1
2015-10-22,HELLER,Education,NV,Republican,1
2015-10-22,McCASKILL,Programs and Agencies,MO,Democrat,1
2015-10-22,FISCHER,Programs and Agencies,NE,Republican,1
2015-10-22,GRASSLEY,Amendments,IA,Republican,1
2015-10-22,HOEVEN,Military,ND,Republican,1
2015-10-22,SHAHEEN,Economy,NH,Democrat,1
2015-10-26,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-10-26,KAINE,Nuclear Agreements,VA,Democrat,1
2015-10-26,KAINE,Nuclear Agreements,VA,Democrat,1
2015-10-26,TESTER,Energy,MT,Democrat,1
2015-10-26,TESTER,Energy,MT,Democrat,1
2015-10-26,SCHUMER,Education,NY,Democrat,1
2015-10-26,SCHUMER,Education,NY,Democrat,1
2015-10-26,BLUMENTHAL,Energy,CT,Democrat,1
2015-10-26,SULLIVAN,Amendments,AK,Republican,1
2015-10-26,JOHNSON,Education,WI,Republican,1
2015-10-26,KLOBUCHAR,Amendments,MN,Democrat,1
2015-10-26,BLUMENTHAL,Military,CT,Democrat,1
2015-10-26,PORTMAN,Economy,OH,Republican,1
2015-10-26,FRANKEN,Energy,MN,Democrat,1
2015-10-27,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-10-27,McCONNELL,Energy,KY,Republican,1
2015-10-27,REID,Nuclear Agreements,NV,Democrat,1
2015-10-27,REID,Energy,NV,Democrat,1
2015-10-27,TILLIS,Energy,NC,Republican,1
2015-10-27,WHITEHOUSE,Energy,RI,Democrat,1
2015-10-27,ALEXANDER,Education,TN,Republican,1
2015-10-27,ALEXANDER,Education,TN,Republican,1
2015-10-27,DURBIN,Programs and Agencies,IL,Democrat,1
2015-10-27,ENZI,Economy,WY,Republican,1
2015-10-27,ENZI,Economy,WY,Republican,1
2015-10-27,CARPER,Healthcare,DE,Democrat,1
2015-10-27,KIRK,Education,IL,Republican,1
2015-10-27,TESTER,Energy,MT,Democrat,1
2015-10-27,BOOKER,Healthcare,NJ,Democrat,1
2015-10-27,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-10-27,BOOZMAN,Economy,AR,Republican,1
2015-10-27,CARDIN,Education,MD,Democrat,1
2015-10-27,CARPER,Programs and Agencies,DE,Democrat,1
2015-10-27,CRAPO,Nominations,ID,Republican,1
2015-10-27,DAINES,Nuclear Agreements,MT,Republican,1
2015-10-27,DAINES,Economy,MT,Republican,1
2015-10-28,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-10-28,REID,Nuclear Agreements,NV,Democrat,1
2015-10-28,DURBIN,Healthcare,IL,Democrat,1
2015-10-28,KLOBUCHAR,World Economy,MN,Democrat,1
2015-10-28,LANKFORD,Education,OK,Republican,1
2015-10-28,LANKFORD,Education,OK,Republican,1
2015-10-28,REED,Nuclear Agreements,RI,Democrat,1
2015-10-28,REED,Nuclear Agreements,RI,Democrat,1
2015-10-28,NELSON,Economy,FL,Democrat,1
2015-10-28,NELSON,Economy,FL,Democrat,1
2015-10-28,HATCH,Healthcare,UT,Republican,1
2015-10-28,MORAN,Economy,KS,Republican,1
2015-10-28,MORAN,Economy,KS,Republican,1
2015-10-28,THUNE,Nuclear Agreements,SD,Republican,1
2015-10-28,THUNE,Nuclear Agreements,SD,Republican,1
2015-10-28,THUNE,Nuclear Agreements,SD,Republican,1
2015-10-28,MANCHIN,Energy,WV,Democrat,1
2015-10-28,MANCHIN,Energy,WV,Democrat,1
2015-10-28,MARKEY,Healthcare,MA,Democrat,1
2015-10-28,MARKEY,Healthcare,MA,Democrat,1
2015-10-28,MARKEY,Healthcare,MA,Democrat,1
2015-10-28,MARKEY,Healthcare,MA,Democrat,1
2015-10-28,CARDIN,Programs and Agencies,MD,Democrat,1
2015-10-28,CARDIN,Programs and Agencies,MD,Democrat,1
2015-10-28,NELSON,Healthcare,FL,Democrat,1
2015-10-28,NELSON,Healthcare,FL,Democrat,1
2015-10-28,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-10-28,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-10-28,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-10-28,BOXER,Healthcare,CA,Democrat,1
2015-10-28,WYDEN,Healthcare,OR,Democrat,1
2015-10-28,WYDEN,Healthcare,OR,Democrat,1
2015-10-28,HELLER,Military,NV,Republican,1
2015-10-28,MURPHY,Healthcare,CT,Democrat,1
2015-10-28,RISCH,Nominations,ID,Republican,1
2015-10-28,ENZI,Education,WY,Republican,1
2015-10-28,SASSE,Amendments,NE,Republican,1
2015-10-28,SASSE,Amendments,NE,Republican,1
2015-10-28,SASSE,Amendments,NE,Republican,1
2015-10-28,SASSE,Amendments,NE,Republican,1
2015-10-28,SASSE,Amendments,NE,Republican,1
2015-10-28,SASSE,Amendments,NE,Republican,1
2015-10-29,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-10-29,McCONNELL,Healthcare,KY,Republican,1
2015-10-29,REID,Nuclear Agreements,NV,Democrat,1
2015-10-29,REID,Healthcare,NV,Democrat,1
2015-10-29,REID,Healthcare,NV,Democrat,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
